OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-384211075383301,"FREIDEL PRONG AT BAKER ROAD NEAR ATLANTA, DE",Stream,,02080109,0.85,sq mi,,,38.70305556000000,-75.6425000000000,24000,1,seconds,Interpolated from MAP.,NAD83,43.0,feet,.5,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384214075382401,105802,Well,,02080109,,,,,38.70381944000000,-75.6401361000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,44.2,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,19950929,63,ft,63,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384218075404201,153581,Well,,02080109,,,,,38.70511110000000,-75.6784167000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,48.3,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,19970711,55,ft,55,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384222075305001,Od35-05,Well,,02080109,,,,,38.70622509000000,-75.5135347000000,24000,1,seconds,Interpolated from MAP.,NAD83,36,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,,44,ft,44.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384223075381301,Buck Branch PZ-2,Well,,02080109,,,,,38.70650000000000,-75.6369444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,43,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20150520,2,ft,2,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384230075381302,Bucks Branch PZ-3,Well,,02080109,,,,,38.70855838000000,-75.6365948000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,45,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20150520,2,ft,2,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384230075381303,Bucks Branch PZ-4,Well,,02080109,,,,,38.70844444000000,-75.6369444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,45,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,20150520,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384230075381304,Bucks Branch PZ-5,Well,,02080109,,,,,38.70844444000000,-75.6369444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,45,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,20150520,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384236075395601,"BUCKS BRANCH AT FEDERALSBURG ROAD AT ATLANTA, DE",Stream,,02080109,0.57,sq mi,,,38.71000000000000,-75.6655556000000,24000,1,seconds,Interpolated from MAP.,NAD83,43.8,feet,.5,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384239075055101,Oi35-30,Well,,02040303,,,,,38.71094545000000,-75.0971258000000,,5,seconds,Interpolated from MAP.,NAD83,20,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,,35,ft,35,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384242075061001,Oi34-04,Well,,02040303,,,,,38.71177879000000,-75.1024038000000,24000,1,seconds,Interpolated from MAP.,NAD83,25,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,19480101,,,35.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384242075376001,71170,Well,,02080109,,,,,38.71163889000000,-75.6332777800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,44.8,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,19870929,55,ft,55,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384243075191201,Og31-01,Well,,02040207,,,,,38.71205728000000,-75.3196363000000,24000,1,seconds,Interpolated from MAP.,NAD83,40,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Federalsburg Aquifer,,19690301,,,703.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384244075402501,Ob35-03,Well,,02080109,,,,,38.71233610000000,-75.6732628000000,24000,1,seconds,Interpolated from MAP.,NAD83,48,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19820423,72,ft,90.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384250075085001,Oi32-18,Well,,02040303,,,,,38.71375000000000,-75.1471667000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,27,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,26.8,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384253075053501,Oi35-15,Well,,02040303,,,,,38.71483430000000,-75.0926812000000,24000,1,seconds,Interpolated from MAP.,NAD83,25,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Pocomoke Aquifer,,,,,136.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384253075401301,214998,Well,,02080109,,,,,38.71475000000000,-75.6702222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,45.8,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,20060721,80,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384254075045901,Oj31-01,Well,,02040303,,,,,38.71511209000000,-75.0826806900000,24000,1,seconds,Interpolated from MAP.,NAD83,18,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,19300101,,,110.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384254075390801,53219,Well,,02080109,,,,,38.71511110000000,-75.6523333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,47.6,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,19830317,80,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384257075063101,Oi34-01,Well,,02040303,,,,,38.71622325000000,-75.1093486000000,24000,1,seconds,Interpolated from MAP.,NAD83,23,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,19520101,131,ft,137.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384258075063101,Oi24-06,Well,,02040303,,,,,38.71622324000000,-75.1082374000000,24000,5,seconds,Interpolated from MAP.,NAD83,25,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,,19751024,250,ft,390.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384259075050501,Oi35-01,Well,,02040303,,,,,38.71650098000000,-75.0843474000000,24000,1,seconds,Interpolated from MAP.,NAD83,18,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,19430101,,,110.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384259075050502,Oi35-02,Well,,02040303,,,,,38.71650098000000,-75.0843474000000,24000,1,seconds,Interpolated from MAP.,NAD83,18,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,19480401,,,110.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384311075355301,Oc25-04,Well,,02080109,,,,,38.71983607000000,-75.5977045000000,24000,1,seconds,Interpolated from MAP.,NAD83,45,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19770415,96,ft,96.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384316075330501,Od22-04,Well,,02080109,,,,,38.72100000000000,-75.5513333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,34,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,18.3,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384320075321701,Od23-07,Well,,02080109,,,,,38.72233608000000,-75.5377023000000,24000,1,seconds,Interpolated from MAP.,NAD83,41,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19770210,99,ft,103.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384322075051101,Oi25-18,Well,,02040303,,,,,38.72265830000000,-75.0863027800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,13.96,feet,1,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19930203,38,ft,38,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384322075394401,Oc21-02,Well,,02080109,,,,,38.72289158000000,-75.6618735000000,24000,5,seconds,Interpolated from MAP.,NAD83,50,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19860821,45,ft,45,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384323075393201,Oc21-03,Well,,02080109,,,,,38.72316935000000,-75.6585400000000,24000,5,seconds,Interpolated from MAP.,NAD83,50,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19880325,23,ft,70,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384326075050801,Oi25-19,Well,,02040303,,,,,38.72385278000000,-75.0855417000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,16,feet,1,feet,Reported method of determination.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19921222,37,ft,37,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384329075070101,Oi23-14,Well,,02040303,,,,,38.72483436000000,-75.1165710000000,,1,seconds,Interpolated from MAP.,NAD83,25,feet,5,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,,102,ft,102,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384333075222901,Of23-03,Well,,02040207,,,,,38.72594640000000,-75.3743613000000,24000,5,seconds,Interpolated from MAP.,NAD83,51.40,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930702,20.00,ft,20.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384333075222902,Of23-02,Well,,02040207,,,,,38.72594640000000,-75.3743613000000,24000,5,seconds,Interpolated from MAP.,NAD83,51.25,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930702,50.00,ft,50.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384338075222303,Of23-01,Well,,02040207,,,,,38.72594640000000,-75.3743613000000,24000,5,seconds,Interpolated from MAP.,NAD83,51.22,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930702,99,ft,128,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384338075222601,E-14,Well,,02040207,,,,,38.72733529000000,-75.3735278800000,24000,1,seconds,Interpolated from MAP.,NAD83,50.60,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,,,,,19930408,13,ft,15,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384341075223801,Of23-05,Well,,02040207,,,,,38.72816860000000,-75.3768613900000,24000,5,seconds,Interpolated from MAP.,NAD83,46.49,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19650501,18.00,ft,18.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384341075223802,Of23-06,Well,,02040207,,,,,38.72816860000000,-75.3768613900000,24000,5,seconds,Interpolated from MAP.,NAD83,46.38,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930810,55.00,ft,55.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384341075223803,Of23-04,Well,,02040207,,,,,38.72816860000000,-75.3768613900000,24000,5,seconds,Interpolated from MAP.,NAD83,46.29,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930810,104.00,ft,118.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384341075230001,Of22-11,Well,,02040207,,,,,38.72900200000000,-75.3832506000000,24000,5,seconds,Interpolated from MAP.,NAD83,47.92,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930805,16.00,ft,16.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384341075230003,Of22-10,Well,,02040207,,,,,38.72816867000000,-75.3829728000000,24000,1,seconds,Interpolated from MAP.,NAD83,45,feet,5,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930805,118,ft,118,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384343075230401,Of22-04,Well,,02080109,,,,,38.72872420000000,-75.3840839800000,24000,5,seconds,Interpolated from MAP.,NAD83,47.62,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930809,15.00,ft,15.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384343075230402,Of22-02,Well,,02080109,,,,,38.72872420000000,-75.3840839800000,24000,5,seconds,Interpolated from MAP.,NAD83,47.36,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930809,56.00,ft,56.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384343075230403,Of22-03,Well,,02080109,,,,,38.72872420000000,-75.3840839800000,24000,5,seconds,Interpolated from MAP.,NAD83,47.41,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930809,118.00,ft,118.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384344075230102,Of22-09,Well,,02040207,,,,,38.72900200000000,-75.3832506000000,24000,5,seconds,Interpolated from MAP.,NAD83,47.85,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930805,55.00,ft,55.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384345075225101,Of23-11,Well,,02040207,,,,,38.72927976000000,-75.3804726800000,24000,5,seconds,Interpolated from MAP.,NAD83,46.64,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19980824,19.00,ft,19.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384345075225102,Of23-12,Well,,02040207,,,,,38.72927976000000,-75.3804726800000,24000,1,seconds,Interpolated from MAP.,NAD83,47,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19980824,60.00,ft,60.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384345075225103,Of23-13,Well,,02040207,,,,,38.72927976000000,-75.3804726800000,24000,1,seconds,Interpolated from MAP.,NAD83,47,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19980824,110.00,ft,110.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384349075101402,Oh25-03,Well,,02040303,,,,,38.73038997000000,-75.1701846000000,24000,1,seconds,Interpolated from MAP.,NAD83,18,feet,.1,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Manokin Aquifer,,19861107,240.00,ft,250.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384350075101401,Oh25-02,Well,,02040303,,,,,38.73066775000000,-75.1701846000000,24000,1,seconds,Interpolated from MAP.,NAD83,18,feet,5,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Choptank Formation,Unconfined single aquifer,19861028,410,ft,1338.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384351075225601,E-7,Well,,02040207,,,,,38.73094640000000,-75.3818616000000,24000,1,seconds,Interpolated from MAP.,NAD83,48.78,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,005,,,,,19930408,13,ft,15,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384356075224901,Of23-10,Well,,02040207,,,,,38.73233529000000,-75.3799171000000,,1,seconds,Interpolated from MAP.,NAD83,46,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384401075224901,Of13-03,Well,,02040207,,,,,38.73400195000000,-75.3801949000000,24000,5,seconds,Interpolated from MAP.,NAD83,48.37,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930730,20.00,ft,20.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384401075224903,Of13-01,Well,,02040207,,,,,38.73400195000000,-75.3801949000000,24000,1,seconds,Interpolated from MAP.,NAD83,48.29,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930729,103,ft,103.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384402075225002,Of13-02,Well,,02040207,,,,,38.73400195000000,-75.3801949000000,24000,5,seconds,Interpolated from MAP.,NAD83,48.28,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930729,52.00,ft,55.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384406075224601,Of13-08,Well,,02040207,,,,,38.73511305000000,-75.3790837000000,24000,5,seconds,Interpolated from MAP.,NAD83,48.91,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930723,16.00,ft,16.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384406075224602,Of13-10,Well,,02040207,,,,,38.73511305000000,-75.3790837000000,24000,5,seconds,Interpolated from MAP.,NAD83,48.86,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930723,48.00,ft,48.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384406075224603,Of13-09,Well,,02040207,,,,,38.73511305000000,-75.3790837000000,24000,5,seconds,Interpolated from MAP.,NAD83,48.82,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930723,80.00,ft,118.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384411075090601,Oi11-05,Well,,02040303,,,,,38.73650104000000,-75.1512948000000,,1,seconds,Interpolated from MAP.,NAD83,20,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384411075150101,Og15-07,Well,,02040207,,,,,38.73641667000000,-75.2503611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,29,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,005,,,,,,18.4,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384418075231101,Of12-05,Well,,02080109,,,,,38.73844640000000,-75.3860285000000,24000,5,seconds,Interpolated from MAP.,NAD83,49.13,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,Unconfined single aquifer,19930712,13.00,ft,13.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384418075231102,Of12-03,Well,,02080109,,,,,38.73844640000000,-75.3860285000000,24000,5,seconds,Interpolated from MAP.,NAD83,49.09,feet,.1,feet,Level or other surveyed method.,NGVD29,US,10,005,Northern Atlantic Coastal Plain aquifer system,,Beaverdam Sand,,19930712,35.00,ft,35.00,ft,NWIS
